,cuisine
49562,french
49563,indian
49564,mexican
49565,spanish
49566,southern_us
49567,cajun_creole
49568,moroccan
49569,italian
49570,italian
49571,italian
49572,italian
49573,italian
49574,thai
49575,jamaican
49576,southern_us
49577,thai
49578,chinese
49579,southern_us
49580,irish
49581,filipino
49582,southern_us
49583,spanish
49584,indian
49585,mexican
49586,southern_us
49587,italian
49588,japanese
49589,southern_us
49590,spanish
49591,mexican
49592,southern_us
49593,mexican
49594,italian
49595,southern_us
49596,italian
49597,thai
49598,southern_us
49599,indian
49600,chinese
49601,moroccan
49602,moroccan
49603,mexican
49604,mexican
49605,french
49606,russian
49607,italian
49608,chinese
49609,chinese
49610,korean
49611,indian
49612,chinese
49613,japanese
49614,italian
49615,japanese
49616,italian
49617,mexican
49618,italian
49619,italian
49620,french
49621,italian
49622,italian
49623,mexican
49624,japanese
49625,southern_us
49626,korean
49627,japanese
49628,indian
49629,indian
49630,mexican
49631,italian
49632,mexican
49633,italian
49634,french
49635,italian
49636,french
49637,chinese
49638,jamaican
49639,southern_us
49640,chinese
49641,chinese
49642,vietnamese
49643,southern_us
49644,italian
49645,indian
49646,irish
49647,french
49648,cajun_creole
49649,mexican
49650,french
49651,french
49652,japanese
49653,chinese
49654,southern_us
49655,italian
49656,french
49657,mexican
49658,british
49659,italian
49660,british
49661,cajun_creole
49662,southern_us
49663,italian
49664,indian
49665,indian
49666,italian
49667,moroccan
49668,indian
49669,mexican
49670,indian
49671,moroccan
49672,southern_us
49673,chinese
49674,indian
49675,italian
49676,french
49677,vietnamese
49678,southern_us
49679,moroccan
49680,italian
49681,italian
49682,korean
49683,southern_us
49684,italian
49685,mexican
49686,indian
49687,italian
49688,mexican
49689,indian
49690,southern_us
49691,indian
49692,italian
49693,british
49694,moroccan
49695,italian
49696,french
49697,filipino
49698,thai
49699,mexican
49700,indian
49701,mexican
49702,italian
49703,greek
49704,french
49705,japanese
49706,italian
49707,greek
49708,russian
49709,cajun_creole
49710,indian
49711,italian
49712,spanish
49713,mexican
49714,vietnamese
49715,mexican
49716,italian
49717,cajun_creole
49718,indian
49719,indian
49720,italian
49721,french
49722,cajun_creole
49723,southern_us
49724,greek
49725,greek
49726,indian
49727,mexican
49728,greek
49729,chinese
49730,mexican
49731,mexican
49732,mexican
49733,italian
49734,chinese
49735,cajun_creole
49736,french
49737,italian
49738,indian
49739,korean
49740,japanese
49741,moroccan
49742,mexican
49743,thai
49744,italian
49745,mexican
49746,chinese
49747,indian
49748,japanese
49749,vietnamese
49750,mexican
49751,chinese
49752,mexican
49753,greek
49754,filipino
49755,southern_us
49756,indian
49757,italian
49758,japanese
49759,italian
49760,indian
49761,southern_us
49762,vietnamese
49763,cajun_creole
49764,cajun_creole
49765,mexican
49766,italian
49767,vietnamese
49768,italian
49769,cajun_creole
49770,southern_us
49771,indian
49772,southern_us
49773,italian
49774,jamaican
49775,italian
49776,french
49777,indian
49778,southern_us
49779,indian
49780,thai
49781,chinese
49782,chinese
49783,cajun_creole
49784,mexican
49785,chinese
49786,italian
49787,southern_us
49788,mexican
49789,japanese
49790,korean
49791,japanese
49792,thai
49793,italian
49794,cajun_creole
49795,mexican
49796,italian
49797,irish
49798,greek
49799,southern_us
49800,mexican
49801,italian
49802,chinese
49803,vietnamese
49804,italian
49805,british
49806,indian
49807,italian
49808,jamaican
49809,moroccan
49810,italian
49811,cajun_creole
49812,russian
49813,mexican
49814,indian
49815,italian
49816,italian
49817,mexican
49818,mexican
49819,greek
49820,italian
49821,chinese
49822,vietnamese
49823,japanese
49824,japanese
49825,mexican
49826,cajun_creole
49827,chinese
49828,french
49829,mexican
49830,indian
49831,indian
49832,jamaican
49833,japanese
49834,southern_us
49835,southern_us
49836,chinese
49837,mexican
49838,filipino
49839,italian
49840,indian
49841,southern_us
49842,italian
49843,french
49844,cajun_creole
49845,italian
49846,thai
49847,southern_us
49848,italian
49849,vietnamese
49850,irish
49851,indian
49852,southern_us
49853,thai
49854,japanese
49855,japanese
49856,southern_us
49857,cajun_creole
49858,french
49859,southern_us
49860,mexican
49861,mexican
49862,italian
49863,chinese
49864,filipino
49865,indian
49866,french
49867,mexican
49868,italian
49869,indian
49870,japanese
49871,mexican
49872,indian
49873,vietnamese
49874,mexican
49875,french
49876,italian
49877,southern_us
49878,italian
49879,cajun_creole
49880,mexican
49881,french
49882,italian
49883,korean
49884,mexican
49885,italian
49886,thai
49887,cajun_creole
49888,chinese
49889,spanish
49890,chinese
49891,chinese
49892,filipino
49893,chinese
49894,japanese
49895,irish
49896,indian
49897,italian
49898,indian
49899,french
49900,french
49901,spanish
49902,mexican
49903,greek
49904,japanese
49905,cajun_creole
49906,mexican
49907,mexican
49908,thai
49909,chinese
49910,greek
49911,italian
49912,mexican
49913,irish
49914,cajun_creole
49915,spanish
49916,mexican
49917,indian
49918,brazilian
49919,mexican
49920,mexican
49921,southern_us
49922,japanese
49923,chinese
49924,filipino
49925,french
49926,italian
49927,southern_us
49928,thai
49929,italian
49930,mexican
49931,korean
49932,vietnamese
49933,southern_us
49934,italian
49935,southern_us
49936,italian
49937,thai
49938,indian
49939,irish
49940,french
49941,italian
49942,french
49943,mexican
49944,mexican
49945,italian
49946,spanish
49947,mexican
49948,indian
49949,thai
49950,indian
49951,mexican
49952,french
49953,mexican
49954,cajun_creole
49955,filipino
49956,thai
49957,italian
49958,italian
49959,italian
49960,cajun_creole
49961,korean
49962,greek
49963,indian
49964,irish
49965,cajun_creole
49966,korean
49967,italian
49968,chinese
49969,indian
49970,indian
49971,cajun_creole
49972,chinese
49973,japanese
49974,indian
49975,british
49976,jamaican
49977,thai
49978,southern_us
49979,cajun_creole
49980,italian
49981,mexican
49982,mexican
49983,southern_us
49984,italian
49985,cajun_creole
49986,cajun_creole
49987,japanese
49988,italian
49989,chinese
49990,vietnamese
49991,mexican
49992,mexican
49993,thai
49994,indian
49995,italian
49996,vietnamese
49997,french
49998,british
49999,southern_us
50000,brazilian
50001,jamaican
50002,cajun_creole
50003,chinese
50004,mexican
50005,mexican
50006,indian
50007,french
50008,japanese
50009,russian
50010,indian
50011,mexican
50012,southern_us
50013,cajun_creole
50014,mexican
50015,brazilian
50016,italian
50017,mexican
50018,italian
50019,italian
50020,mexican
50021,indian
50022,french
50023,japanese
50024,french
50025,southern_us
50026,cajun_creole
50027,mexican
50028,cajun_creole
50029,chinese
50030,mexican
50031,french
50032,italian
50033,french
50034,spanish
50035,italian
50036,spanish
50037,cajun_creole
50038,mexican
50039,mexican
50040,mexican
50041,italian
50042,mexican
50043,mexican
50044,cajun_creole
50045,greek
50046,mexican
50047,greek
50048,chinese
50049,italian
50050,southern_us
50051,cajun_creole
50052,indian
50053,mexican
50054,indian
50055,korean
50056,thai
50057,french
50058,brazilian
50059,greek
50060,mexican
50061,greek
50062,indian
50063,italian
50064,southern_us
50065,french
50066,mexican
50067,chinese
50068,italian
50069,greek
50070,filipino
50071,chinese
50072,chinese
50073,indian
50074,italian
50075,italian
50076,italian
50077,mexican
50078,japanese
50079,vietnamese
50080,vietnamese
50081,southern_us
50082,thai
50083,indian
50084,mexican
50085,french
50086,southern_us
50087,italian
50088,mexican
50089,chinese
50090,chinese
50091,vietnamese
50092,mexican
50093,mexican
50094,mexican
50095,italian
50096,southern_us
50097,italian
50098,french
50099,italian
50100,mexican
50101,chinese
50102,chinese
50103,cajun_creole
50104,italian
50105,southern_us
50106,mexican
50107,indian
50108,mexican
50109,italian
50110,indian
50111,italian
50112,irish
50113,french
50114,southern_us
50115,thai
50116,french
50117,mexican
50118,spanish
50119,italian
50120,mexican
50121,cajun_creole
50122,indian
50123,italian
50124,mexican
50125,irish
50126,greek
50127,indian
50128,italian
50129,southern_us
50130,moroccan
50131,italian
50132,british
50133,italian
50134,mexican
50135,italian
50136,italian
50137,mexican
50138,chinese
50139,korean
50140,thai
50141,mexican
50142,british
50143,mexican
50144,indian
50145,moroccan
50146,italian
50147,southern_us
50148,italian
50149,thai
50150,mexican
50151,british
50152,italian
50153,mexican
50154,indian
50155,mexican
50156,mexican
50157,french
50158,spanish
50159,filipino
50160,mexican
50161,chinese
50162,indian
50163,thai
50164,indian
50165,indian
50166,mexican
50167,mexican
50168,jamaican
50169,indian
50170,mexican
50171,mexican
50172,russian
50173,japanese
50174,mexican
50175,indian
50176,mexican
50177,chinese
50178,french
50179,mexican
50180,japanese
50181,korean
50182,brazilian
50183,japanese
50184,mexican
50185,moroccan
50186,italian
50187,indian
50188,greek
50189,southern_us
50190,moroccan
50191,mexican
50192,korean
50193,southern_us
50194,greek
50195,southern_us
50196,mexican
50197,british
50198,chinese
50199,indian
50200,french
50201,indian
50202,korean
50203,chinese
50204,mexican
50205,british
50206,filipino
50207,mexican
50208,indian
50209,indian
50210,chinese
50211,japanese
50212,southern_us
50213,southern_us
50214,moroccan
50215,indian
50216,italian
50217,indian
50218,french
50219,italian
50220,cajun_creole
50221,chinese
50222,southern_us
50223,italian
50224,spanish
50225,indian
50226,mexican
50227,italian
50228,italian
50229,greek
50230,british
50231,british
50232,cajun_creole
50233,mexican
50234,southern_us
50235,cajun_creole
50236,french
50237,indian
50238,mexican
50239,southern_us
50240,italian
50241,irish
50242,thai
50243,spanish
50244,italian
50245,vietnamese
50246,british
50247,indian
50248,moroccan
50249,mexican
50250,southern_us
50251,southern_us
50252,vietnamese
50253,italian
50254,mexican
50255,greek
50256,greek
50257,italian
50258,chinese
50259,italian
50260,mexican
50261,italian
50262,southern_us
50263,mexican
50264,korean
50265,chinese
50266,thai
50267,french
50268,filipino
50269,moroccan
50270,southern_us
50271,mexican
50272,mexican
50273,british
50274,southern_us
50275,cajun_creole
50276,irish
50277,italian
50278,vietnamese
50279,chinese
50280,french
50281,mexican
50282,italian
50283,cajun_creole
50284,italian
50285,italian
50286,vietnamese
50287,italian
50288,french
50289,italian
50290,mexican
50291,indian
50292,chinese
50293,southern_us
50294,italian
50295,japanese
50296,jamaican
50297,italian
50298,mexican
50299,french
50300,italian
50301,moroccan
50302,chinese
50303,indian
50304,southern_us
50305,cajun_creole
50306,french
50307,mexican
50308,southern_us
50309,japanese
50310,jamaican
50311,russian
50312,mexican
50313,southern_us
50314,italian
50315,italian
50316,italian
50317,italian
50318,thai
50319,mexican
50320,chinese
50321,jamaican
50322,cajun_creole
50323,cajun_creole
50324,indian
50325,southern_us
50326,mexican
50327,southern_us
50328,italian
50329,chinese
50330,chinese
50331,chinese
50332,chinese
50333,mexican
50334,italian
50335,italian
50336,chinese
50337,mexican
50338,chinese
50339,thai
50340,chinese
50341,mexican
50342,mexican
50343,filipino
50344,french
50345,italian
50346,irish
50347,vietnamese
50348,japanese
50349,indian
50350,chinese
50351,mexican
50352,southern_us
50353,japanese
50354,french
50355,chinese
50356,vietnamese
50357,british
50358,greek
50359,chinese
50360,irish
50361,spanish
50362,italian
50363,indian
50364,indian
50365,southern_us
50366,cajun_creole
50367,mexican
50368,chinese
50369,indian
50370,thai
50371,italian
50372,cajun_creole
50373,french
50374,mexican
50375,russian
50376,indian
50377,cajun_creole
50378,cajun_creole
50379,spanish
50380,italian
50381,italian
50382,mexican
50383,mexican
50384,indian
50385,thai
50386,mexican
50387,italian
50388,mexican
50389,cajun_creole
50390,japanese
50391,chinese
50392,indian
50393,mexican
50394,filipino
50395,british
50396,french
50397,jamaican
50398,italian
50399,italian
50400,french
50401,russian
50402,mexican
50403,french
50404,mexican
50405,cajun_creole
50406,jamaican
50407,italian
50408,jamaican
50409,korean
50410,korean
50411,indian
50412,chinese
50413,italian
50414,french
50415,chinese
50416,southern_us
50417,greek
50418,indian
50419,southern_us
50420,vietnamese
50421,french
50422,british
50423,mexican
50424,italian
50425,brazilian
50426,greek
50427,brazilian
50428,french
50429,french
50430,italian
50431,indian
50432,moroccan
50433,french
50434,italian
50435,mexican
50436,mexican
50437,british
50438,italian
50439,greek
50440,cajun_creole
50441,korean
50442,chinese
50443,japanese
50444,mexican
50445,indian
50446,mexican
50447,indian
50448,southern_us
50449,mexican
50450,cajun_creole
50451,jamaican
50452,mexican
50453,chinese
50454,italian
50455,cajun_creole
50456,thai
50457,italian
50458,russian
50459,mexican
50460,southern_us
50461,japanese
50462,mexican
50463,italian
50464,italian
50465,italian
50466,mexican
50467,japanese
50468,italian
50469,italian
50470,cajun_creole
50471,italian
50472,southern_us
50473,indian
50474,mexican
50475,filipino
50476,italian
50477,cajun_creole
50478,mexican
50479,chinese
50480,southern_us
50481,southern_us
50482,mexican
50483,mexican
50484,indian
50485,french
50486,indian
50487,moroccan
50488,greek
50489,irish
50490,italian
50491,indian
50492,vietnamese
50493,cajun_creole
50494,greek
50495,mexican
50496,brazilian
50497,japanese
50498,mexican
50499,japanese
50500,italian
50501,mexican
50502,filipino
50503,indian
50504,southern_us
50505,mexican
50506,japanese
50507,moroccan
50508,greek
50509,brazilian
50510,italian
50511,southern_us
50512,mexican
50513,french
50514,mexican
50515,italian
50516,mexican
50517,cajun_creole
50518,southern_us
50519,italian
50520,moroccan
50521,italian
50522,chinese
50523,mexican
50524,chinese
50525,southern_us
50526,japanese
50527,vietnamese
50528,indian
50529,italian
50530,italian
50531,italian
50532,mexican
50533,french
50534,mexican
50535,japanese
50536,indian
50537,indian
50538,italian
50539,mexican
50540,italian
50541,italian
50542,chinese
50543,thai
50544,irish
50545,russian
50546,thai
50547,italian
50548,french
50549,jamaican
50550,italian
50551,italian
50552,brazilian
50553,italian
50554,italian
50555,italian
50556,greek
50557,mexican
50558,italian
50559,italian
50560,japanese
50561,italian
50562,mexican
50563,greek
50564,vietnamese
50565,vietnamese
50566,southern_us
50567,italian
50568,mexican
50569,russian
50570,cajun_creole
50571,indian
50572,italian
50573,mexican
50574,moroccan
50575,mexican
50576,mexican
50577,mexican
50578,italian
50579,cajun_creole
50580,cajun_creole
50581,mexican
50582,indian
50583,mexican
50584,southern_us
50585,korean
50586,southern_us
50587,mexican
50588,chinese
50589,southern_us
50590,brazilian
50591,french
50592,southern_us
50593,chinese
50594,indian
50595,italian
50596,cajun_creole
50597,mexican
50598,southern_us
50599,italian
50600,french
50601,spanish
50602,japanese
50603,italian
50604,italian
50605,southern_us
50606,french
50607,mexican
50608,british
50609,french
50610,southern_us
50611,chinese
50612,mexican
50613,thai
50614,italian
50615,french
50616,italian
50617,italian
